,OTU_ID,sample,Sample_Depth,plant_nr,Site,abun,Guild
2181,73,M3_C,,M3,Mirador,1.169429731,Undefined Saprotroph
2182,128,M3_C,,M3,Mirador,6.191098576,Undefined Saprotroph
2183,156,M3_C,,M3,Mirador,NA,Endophyte
2184,160,M3_C,,M3,Mirador,NA,Undefined Saprotroph
2185,234,M3_C,,M3,Mirador,1.265735709,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2186,244,M3_C,,M3,Mirador,19.61202449,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2187,247,M3_C,,M3,Mirador,NA,Plant Pathogen
2188,260,M3_C,,M3,Mirador,19.53635551,Fungal Parasite
2189,348,M3_C,,M3,Mirador,0.839237807,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2190,365,M3_C,,M3,Mirador,8.701932999,Undefined Saprotroph
2191,449,M3_C,,M3,Mirador,NA,Undefined Saprotroph
2192,452,M3_C,,M3,Mirador,0.674141845,Soil Saprotroph
2193,472,M3_C,,M3,Mirador,NA,Arbuscular Mycorrhizal
2194,482,M3_C,,M3,Mirador,4.278737016,Undefined Saprotroph
2195,484,M3_C,,M3,Mirador,2.359496457,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2196,1_Other,M3_C,,M3,Mirador,35.00034395,Other
2197,14,M4_A,,M4,Mirador,0.985950898,Undefined Saprotroph
2198,48,M4_A,,M4,Mirador,0.058654303,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2199,73,M4_A,,M4,Mirador,1.100466441,Undefined Saprotroph
2200,128,M4_A,,M4,Mirador,1.044605201,Undefined Saprotroph
2201,156,M4_A,,M4,Mirador,NA,Endophyte
2202,160,M4_A,,M4,Mirador,NA,Undefined Saprotroph
2203,234,M4_A,,M4,Mirador,1.008295394,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2204,244,M4_A,,M4,Mirador,28.62329972,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2205,247,M4_A,,M4,Mirador,NA,Plant Pathogen
2206,260,M4_A,,M4,Mirador,5.784431472,Fungal Parasite
2207,348,M4_A,,M4,Mirador,0.083791861,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2208,365,M4_A,,M4,Mirador,8.298187303,Undefined Saprotroph
2209,449,M4_A,,M4,Mirador,NA,Undefined Saprotroph
2210,452,M4_A,,M4,Mirador,9.119347541,Soil Saprotroph
2211,472,M4_A,,M4,Mirador,NA,Arbuscular Mycorrhizal
2212,482,M4_A,,M4,Mirador,0.32958132,Undefined Saprotroph
2213,484,M4_A,,M4,Mirador,2.390861101,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2214,1_Other,M4_A,,M4,Mirador,41.17252744,Other
2215,14,M4_B,,M4,Mirador,0.303342838,Undefined Saprotroph
2216,48,M4_B,,M4,Mirador,NA,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2217,73,M4_B,,M4,Mirador,0.952496512,Undefined Saprotroph
2218,128,M4_B,,M4,Mirador,1.971728447,Undefined Saprotroph
2219,156,M4_B,,M4,Mirador,NA,Endophyte
2220,160,M4_B,,M4,Mirador,NA,Undefined Saprotroph
2221,234,M4_B,,M4,Mirador,0.236607414,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2222,244,M4_B,,M4,Mirador,37.20803252,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2223,247,M4_B,,M4,Mirador,NA,Plant Pathogen
2224,260,M4_B,,M4,Mirador,6.576472729,Fungal Parasite
2225,348,M4_B,,M4,Mirador,0.121337135,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2226,365,M4_B,,M4,Mirador,19.09846509,Undefined Saprotroph
2227,449,M4_B,,M4,Mirador,NA,Undefined Saprotroph
2228,452,M4_B,,M4,Mirador,2.11733301,Soil Saprotroph
2229,472,M4_B,,M4,Mirador,NA,Arbuscular Mycorrhizal
2230,482,M4_B,,M4,Mirador,0.940362798,Undefined Saprotroph
2231,484,M4_B,,M4,Mirador,1.31044106,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2232,1_Other,M4_B,,M4,Mirador,29.16338045,Other
2233,14,M4_C,,M4,Mirador,0.123494906,Undefined Saprotroph
2234,48,M4_C,,M4,Mirador,NA,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2235,73,M4_C,,M4,Mirador,4.523000926,Undefined Saprotroph
2236,128,M4_C,,M4,Mirador,1.018832973,Undefined Saprotroph
2237,156,M4_C,,M4,Mirador,NA,Endophyte
2238,160,M4_C,,M4,Mirador,NA,Undefined Saprotroph
2239,234,M4_C,,M4,Mirador,0.416795307,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2240,244,M4_C,,M4,Mirador,13.29113924,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2241,247,M4_C,,M4,Mirador,NA,Plant Pathogen
2242,260,M4_C,,M4,Mirador,8.011732016,Fungal Parasite
2243,348,M4_C,,M4,Mirador,0.216116085,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2244,365,M4_C,,M4,Mirador,49.75301019,Undefined Saprotroph
2245,449,M4_C,,M4,Mirador,NA,Undefined Saprotroph
2246,452,M4_C,,M4,Mirador,1.142327879,Soil Saprotroph
2247,472,M4_C,,M4,Mirador,NA,Arbuscular Mycorrhizal
2248,482,M4_C,,M4,Mirador,1.667181229,Undefined Saprotroph
2249,484,M4_C,,M4,Mirador,0.385921581,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2250,1_Other,M4_C,,M4,Mirador,19.45044767,Other
2251,14,M5_A,,M5,Mirador,0.281619311,Undefined Saprotroph
2252,48,M5_A,,M5,Mirador,0.075433744,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2253,73,M5_A,,M5,Mirador,2.534573799,Undefined Saprotroph
2254,128,M5_A,,M5,Mirador,1.986421926,Undefined Saprotroph
2255,156,M5_A,,M5,Mirador,NA,Endophyte
2256,160,M5_A,,M5,Mirador,0.025144581,Undefined Saprotroph
2257,234,M5_A,,M5,Mirador,0.211214483,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2258,244,M5_A,,M5,Mirador,28.32788534,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2259,247,M5_A,,M5,Mirador,NA,Plant Pathogen
2260,260,M5_A,,M5,Mirador,27.79482022,Fungal Parasite
2261,348,M5_A,,M5,Mirador,0.12069399,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2262,365,M5_A,,M5,Mirador,5.657530802,Undefined Saprotroph
2263,449,M5_A,,M5,Mirador,NA,Undefined Saprotroph
2264,452,M5_A,,M5,Mirador,0.055318079,Soil Saprotroph
2265,472,M5_A,,M5,Mirador,NA,Arbuscular Mycorrhizal
2266,482,M5_A,,M5,Mirador,0.945436258,Undefined Saprotroph
2267,484,M5_A,,M5,Mirador,1.071159165,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2268,1_Other,M5_A,,M5,Mirador,30.9127483,Other
2269,14,M5_B,,M5,Mirador,0.3409181,Undefined Saprotroph
2270,48,M5_B,,M5,Mirador,0.110996591,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2271,73,M5_B,,M5,Mirador,7.389201617,Undefined Saprotroph
2272,128,M5_B,,M5,Mirador,6.984856894,Undefined Saprotroph
2273,156,M5_B,,M5,Mirador,NA,Endophyte
2274,160,M5_B,,M5,Mirador,0.126853247,Undefined Saprotroph
2275,234,M5_B,,M5,Mirador,0.626337905,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2276,244,M5_B,,M5,Mirador,23.98319194,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2277,247,M5_B,,M5,Mirador,NA,Plant Pathogen
2278,260,M5_B,,M5,Mirador,2.996907952,Fungal Parasite
2279,348,M5_B,,M5,Mirador,0.594624594,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2280,365,M5_B,,M5,Mirador,3.869024023,Undefined Saprotroph
2281,449,M5_B,,M5,Mirador,NA,Undefined Saprotroph
2282,452,M5_B,,M5,Mirador,NA,Soil Saprotroph
2283,472,M5_B,,M5,Mirador,NA,Arbuscular Mycorrhizal
2284,482,M5_B,,M5,Mirador,1.133750892,Undefined Saprotroph
2285,484,M5_B,,M5,Mirador,4.923491636,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2286,1_Other,M5_B,,M5,Mirador,46.9198446,Other
2287,14,M5_C,,M5,Mirador,NA,Undefined Saprotroph
2288,48,M5_C,,M5,Mirador,NA,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2289,73,M5_C,,M5,Mirador,9.016624401,Undefined Saprotroph
2290,128,M5_C,,M5,Mirador,3.663003663,Undefined Saprotroph
2291,156,M5_C,,M5,Mirador,NA,Endophyte
2292,160,M5_C,,M5,Mirador,NA,Undefined Saprotroph
2293,234,M5_C,,M5,Mirador,0.281769513,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2294,244,M5_C,,M5,Mirador,26.54268808,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2295,247,M5_C,,M5,Mirador,NA,Plant Pathogen
2296,260,M5_C,,M5,Mirador,2.197802198,Fungal Parasite
2297,348,M5_C,,M5,Mirador,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2298,365,M5_C,,M5,Mirador,13.86306002,Undefined Saprotroph
2299,449,M5_C,,M5,Mirador,NA,Undefined Saprotroph
2300,452,M5_C,,M5,Mirador,NA,Soil Saprotroph
2301,472,M5_C,,M5,Mirador,NA,Arbuscular Mycorrhizal
2302,482,M5_C,,M5,Mirador,20.76641307,Undefined Saprotroph
2303,484,M5_C,,M5,Mirador,5.973513666,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2304,1_Other,M5_C,,M5,Mirador,17.69512539,Other
2305,14,M6_B,,M6,Mirador,0.159680639,Undefined Saprotroph
2306,48,M6_B,,M6,Mirador,2.145708583,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2307,73,M6_B,,M6,Mirador,3.636061211,Undefined Saprotroph
2308,128,M6_B,,M6,Mirador,0.389221557,Undefined Saprotroph
2309,156,M6_B,,M6,Mirador,NA,Endophyte
2310,160,M6_B,,M6,Mirador,NA,Undefined Saprotroph
2311,234,M6_B,,M6,Mirador,0.435795077,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2312,244,M6_B,,M6,Mirador,20.96806387,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2313,247,M6_B,,M6,Mirador,NA,Plant Pathogen
2314,260,M6_B,,M6,Mirador,2.265469062,Fungal Parasite
2315,348,M6_B,,M6,Mirador,0.066533599,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2316,365,M6_B,,M6,Mirador,2.781104458,Undefined Saprotroph
2317,449,M6_B,,M6,Mirador,NA,Undefined Saprotroph
2318,452,M6_B,,M6,Mirador,0.126413839,Soil Saprotroph
2319,472,M6_B,,M6,Mirador,NA,Arbuscular Mycorrhizal
2320,482,M6_B,,M6,Mirador,9.94344644,Undefined Saprotroph
2321,484,M6_B,,M6,Mirador,3.030605456,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2322,1_Other,M6_B,,M6,Mirador,54.05189621,Other
2323,14,M6_C,,M6,Mirador,0.0190318,Undefined Saprotroph
2324,48,M6_C,,M6,Mirador,7.586767708,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2325,73,M6_C,,M6,Mirador,1.851275131,Undefined Saprotroph
2326,128,M6_C,,M6,Mirador,0.10380982,Undefined Saprotroph
2327,156,M6_C,,M6,Mirador,NA,Endophyte
2328,160,M6_C,,M6,Mirador,NA,Undefined Saprotroph
2329,234,M6_C,,M6,Mirador,0.384096336,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2330,244,M6_C,,M6,Mirador,6.280494135,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2331,247,M6_C,,M6,Mirador,NA,Plant Pathogen
2332,260,M6_C,,M6,Mirador,0.337381916,Fungal Parasite
2333,348,M6_C,,M6,Mirador,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2334,365,M6_C,,M6,Mirador,0.397937645,Undefined Saprotroph
2335,449,M6_C,,M6,Mirador,NA,Undefined Saprotroph
2336,452,M6_C,,M6,Mirador,0.029412782,Soil Saprotroph
2337,472,M6_C,,M6,Mirador,NA,Arbuscular Mycorrhizal
2338,482,M6_C,,M6,Mirador,0.230111769,Undefined Saprotroph
2339,484,M6_C,,M6,Mirador,0.363334371,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2340,1_Other,M6_C,,M6,Mirador,82.41634659,Other
2341,14,M7_A,,M7,Mirador,0.088720987,Undefined Saprotroph
2342,48,M7_A,,M7,Mirador,3.537391603,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2343,73,M7_A,,M7,Mirador,17.55816949,Undefined Saprotroph
2344,128,M7_A,,M7,Mirador,0.220371483,Undefined Saprotroph
2345,156,M7_A,,M7,Mirador,NA,Endophyte
2346,160,M7_A,,M7,Mirador,NA,Undefined Saprotroph
2347,234,M7_A,,M7,Mirador,0.134512464,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2348,244,M7_A,,M7,Mirador,30.12792994,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2349,247,M7_A,,M7,Mirador,0.174580006,Plant Pathogen
2350,260,M7_A,,M7,Mirador,1.250679717,Fungal Parasite
2351,348,M7_A,,M7,Mirador,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2352,365,M7_A,,M7,Mirador,NA,Undefined Saprotroph
2353,449,M7_A,,M7,Mirador,NA,Undefined Saprotroph
2354,452,M7_A,,M7,Mirador,0.037205575,Soil Saprotroph
2355,472,M7_A,,M7,Mirador,NA,Arbuscular Mycorrhizal
2356,482,M7_A,,M7,Mirador,0.16027017,Undefined Saprotroph
2357,484,M7_A,,M7,Mirador,1.070375776,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2358,1_Other,M7_A,,M7,Mirador,45.63979279,Other
2359,14,M7_B,,M7,Mirador,0.141680687,Undefined Saprotroph
2360,48,M7_B,,M7,Mirador,9.054281413,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2361,73,M7_B,,M7,Mirador,10.24971221,Undefined Saprotroph
2362,128,M7_B,,M7,Mirador,0.6597007,Undefined Saprotroph
2363,156,M7_B,,M7,Mirador,NA,Endophyte
2364,160,M7_B,,M7,Mirador,NA,Undefined Saprotroph
2365,234,M7_B,,M7,Mirador,0.69069335,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2366,244,M7_B,,M7,Mirador,23.70937749,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2367,247,M7_B,,M7,Mirador,2.001239706,Plant Pathogen
2368,260,M7_B,,M7,Mirador,4.153015142,Fungal Parasite
2369,348,M7_B,,M7,Mirador,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2370,365,M7_B,,M7,Mirador,NA,Undefined Saprotroph
2371,449,M7_B,,M7,Mirador,NA,Undefined Saprotroph
2372,452,M7_B,,M7,Mirador,0.212521031,Soil Saprotroph
2373,472,M7_B,,M7,Mirador,NA,Arbuscular Mycorrhizal
2374,482,M7_B,,M7,Mirador,1.558487559,Undefined Saprotroph
2375,484,M7_B,,M7,Mirador,6.592579474,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2376,1_Other,M7_B,,M7,Mirador,40.97671124,Other
2377,14,M7_C,,M7,Mirador,0.029399875,Undefined Saprotroph
2378,48,M7_C,,M7,Mirador,4.123332476,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2379,73,M7_C,,M7,Mirador,3.777883944,Undefined Saprotroph
2380,128,M7_C,,M7,Mirador,0.874646283,Undefined Saprotroph
2381,156,M7_C,,M7,Mirador,NA,Endophyte
2382,160,M7_C,,M7,Mirador,NA,Undefined Saprotroph
2383,234,M7_C,,M7,Mirador,0.158024328,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2384,244,M7_C,,M7,Mirador,43.80948881,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2385,247,M7_C,,M7,Mirador,0.558597626,Plant Pathogen
2386,260,M7_C,,M7,Mirador,8.775862703,Fungal Parasite
2387,348,M7_C,,M7,Mirador,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2388,365,M7_C,,M7,Mirador,0.011024953,Undefined Saprotroph
2389,449,M7_C,,M7,Mirador,NA,Undefined Saprotroph
2390,452,M7_C,,M7,Mirador,0.036749844,Soil Saprotroph
2391,472,M7_C,,M7,Mirador,NA,Arbuscular Mycorrhizal
2392,482,M7_C,,M7,Mirador,1.238469737,Undefined Saprotroph
2393,484,M7_C,,M7,Mirador,6.80239609,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2394,1_Other,M7_C,,M7,Mirador,29.80412333,Other
2395,14,M8_A,,M8,Mirador,0.200763689,Undefined Saprotroph
2396,48,M8_A,,M8,Mirador,3.298822974,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2397,73,M8_A,,M8,Mirador,5.424556155,Undefined Saprotroph
2398,128,M8_A,,M8,Mirador,2.739833878,Undefined Saprotroph
2399,156,M8_A,,M8,Mirador,NA,Endophyte
2400,160,M8_A,,M8,Mirador,NA,Undefined Saprotroph
2401,234,M8_A,,M8,Mirador,1.255757194,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2402,244,M8_A,,M8,Mirador,28.19745699,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2403,247,M8_A,,M8,Mirador,NA,Plant Pathogen
2404,260,M8_A,,M8,Mirador,4.448293509,Fungal Parasite
2405,348,M8_A,,M8,Mirador,0.039365429,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2406,365,M8_A,,M8,Mirador,NA,Undefined Saprotroph
2407,449,M8_A,,M8,Mirador,NA,Undefined Saprotroph
2408,452,M8_A,,M8,Mirador,NA,Soil Saprotroph
2409,472,M8_A,,M8,Mirador,NA,Arbuscular Mycorrhizal
2410,482,M8_A,,M8,Mirador,1.086485848,Undefined Saprotroph
2411,484,M8_A,,M8,Mirador,2.125733181,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2412,1_Other,M8_A,,M8,Mirador,51.18293115,Other
2413,14,M8_B,,M8,Mirador,0.076135105,Undefined Saprotroph
2414,48,M8_B,,M8,Mirador,1.173172757,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2415,73,M8_B,,M8,Mirador,4.350083056,Undefined Saprotroph
2416,128,M8_B,,M8,Mirador,4.630398671,Undefined Saprotroph
2417,156,M8_B,,M8,Mirador,NA,Endophyte
2418,160,M8_B,,M8,Mirador,NA,Undefined Saprotroph
2419,234,M8_B,,M8,Mirador,1.041666667,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2420,244,M8_B,,M8,Mirador,45.41805094,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2421,247,M8_B,,M8,Mirador,NA,Plant Pathogen
2422,260,M8_B,,M8,Mirador,3.29803433,Fungal Parasite
2423,348,M8_B,,M8,Mirador,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2424,365,M8_B,,M8,Mirador,NA,Undefined Saprotroph
2425,449,M8_B,,M8,Mirador,NA,Undefined Saprotroph
2426,452,M8_B,,M8,Mirador,0.256090808,Soil Saprotroph
2427,472,M8_B,,M8,Mirador,NA,Arbuscular Mycorrhizal
2428,482,M8_B,,M8,Mirador,1.636904762,Undefined Saprotroph
2429,484,M8_B,,M8,Mirador,7.478543743,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2430,1_Other,M8_B,,M8,Mirador,30.64091916,Other
2431,14,M8_C,,M8,Mirador,0.125046893,Undefined Saprotroph
2432,48,M8_C,,M8,Mirador,7.573673461,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2433,73,M8_C,,M8,Mirador,8.419824101,Undefined Saprotroph
2434,128,M8_C,,M8,Mirador,1.142094952,Undefined Saprotroph
2435,156,M8_C,,M8,Mirador,NA,Endophyte
2436,160,M8_C,,M8,Mirador,NA,Undefined Saprotroph
2437,234,M8_C,,M8,Mirador,0.283439623,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2438,244,M8_C,,M8,Mirador,48.86832562,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2439,247,M8_C,,M8,Mirador,0.041682298,Plant Pathogen
2440,260,M8_C,,M8,Mirador,2.067441957,Fungal Parasite
2441,348,M8_C,,M8,Mirador,0.054186987,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2442,365,M8_C,,M8,Mirador,NA,Undefined Saprotroph
2443,449,M8_C,,M8,Mirador,NA,Undefined Saprotroph
2444,452,M8_C,,M8,Mirador,NA,Soil Saprotroph
2445,472,M8_C,,M8,Mirador,NA,Arbuscular Mycorrhizal
2446,482,M8_C,,M8,Mirador,1.267141845,Undefined Saprotroph
2447,484,M8_C,,M8,Mirador,7.506981785,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2448,1_Other,M8_C,,M8,Mirador,22.65016048,Other
2449,14,M9_A,,M9,Mirador,0.432991868,Undefined Saprotroph
2450,48,M9_A,,M9,Mirador,3.297602704,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2451,73,M9_A,,M9,Mirador,3.511458443,Undefined Saprotroph
2452,128,M9_A,,M9,Mirador,4.123983525,Undefined Saprotroph
2453,156,M9_A,,M9,Mirador,NA,Endophyte
2454,160,M9_A,,M9,Mirador,NA,Undefined Saprotroph
2455,234,M9_A,,M9,Mirador,3.078466575,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2456,244,M9_A,,M9,Mirador,32.2024501,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2457,247,M9_A,,M9,Mirador,0.007920583,Plant Pathogen
2458,260,M9_A,,M9,Mirador,3.168233182,Fungal Parasite
2459,348,M9_A,,M9,Mirador,0.132009716,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2460,365,M9_A,,M9,Mirador,0.03696272,Undefined Saprotroph
2461,449,M9_A,,M9,Mirador,NA,Undefined Saprotroph
2462,452,M9_A,,M9,Mirador,0.166332242,Soil Saprotroph
2463,472,M9_A,,M9,Mirador,NA,Arbuscular Mycorrhizal
2464,482,M9_A,,M9,Mirador,3.149751822,Undefined Saprotroph
2465,484,M9_A,,M9,Mirador,3.382088922,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2466,1_Other,M9_A,,M9,Mirador,43.3097476,Other
2467,14,M9_B,,M9,Mirador,0.686155798,Undefined Saprotroph
2468,48,M9_B,,M9,Mirador,0.201810529,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2469,73,M9_B,,M9,Mirador,3.200138384,Undefined Saprotroph
2470,128,M9_B,,M9,Mirador,27.49812605,Undefined Saprotroph
2471,156,M9_B,,M9,Mirador,NA,Endophyte
2472,160,M9_B,,M9,Mirador,0.092256242,Undefined Saprotroph
2473,234,M9_B,,M9,Mirador,1.649080321,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
2474,244,M9_B,,M9,Mirador,33.25260912,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
2475,247,M9_B,,M9,Mirador,NA,Plant Pathogen
2476,260,M9_B,,M9,Mirador,2.663898979,Fungal Parasite
2477,348,M9_B,,M9,Mirador,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
2478,365,M9_B,,M9,Mirador,NA,Undefined Saprotroph
2479,449,M9_B,,M9,Mirador,NA,Undefined Saprotroph
2480,452,M9_B,,M9,Mirador,0.109554287,Soil Saprotroph
2481,472,M9_B,,M9,Mirador,NA,Arbuscular Mycorrhizal
2482,482,M9_B,,M9,Mirador,1.389609641,Undefined Saprotroph
2483,484,M9_B,,M9,Mirador,2.462088451,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
2484,1_Other,M9_B,,M9,Mirador,26.7946722,Other
2485,14,M9_C,,M9,Mirador,0.487372619,Undefined Saprotroph
2486,48,M9_C,,M9,Mirador,2.303943288,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
2487,73,M9_C,,M9,Mirador,2.428001772,Undefined Saprotroph
2488,128,M9_C,,M9,Mirador,11.47540984,Undefined Saprotroph
2489,156,M9_C,,M9,Mirador,NA,Endophyte
